x_cm,y_cm,reachable,state_class,left_solution_count,right_solution_count,combo_count,sample_branch,left_theta1_deg,left_theta2_deg,right_theta1_deg,right_theta2_deg
0.0,0.0,0,0,2,0,0,none,,,,
1.0,0.0,0,0,2,0,0,none,,,,
2.0,0.0,0,0,2,0,0,none,,,,
3.0,0.0,0,0,2,0,0,none,,,,
4.0,0.0,0,0,2,0,0,none,,,,
5.0,0.0,0,0,2,0,0,none,,,,
6.0,0.0,0,0,2,0,0,none,,,,
7.0,0.0,0,0,2,0,0,none,,,,
8.0,0.0,0,0,2,0,0,none,,,,
9.0,0.0,0,0,2,0,0,none,,,,
10.0,0.0,0,0,2,0,0,none,,,,
11.0,0.0,1,3,2,2,4,L_up-R_up,-127.48,94.812,-148.888,23.636
12.0,0.0,1,3,2,2,4,L_up-R_up,-124.215,93.791,-153.025,34.636
13.0,0.0,1,3,2,2,4,L_up-R_up,-120.881,92.515,-155.668,42.787
14.0,0.0,1,3,2,2,4,L_up-R_up,-117.489,90.987,-157.519,49.5
15.0,0.0,1,3,2,2,4,L_up-R_up,-114.046,89.204,-158.83,55.289
16.0,0.0,1,3,2,2,4,L_up-R_up,-110.557,87.166,-159.724,60.403
17.0,0.0,1,3,2,2,4,L_up-R_up,-107.026,84.868,-160.271,64.99
18.0,0.0,1,3,2,2,4,L_up-R_up,-103.453,82.306,-160.511,69.138
19.0,0.0,1,3,2,2,4,L_up-R_up,-99.835,79.468,-160.474,72.909
20.0,0.0,1,3,2,2,4,L_up-R_up,-96.166,76.343,-160.177,76.343
21.0,0.0,1,3,2,2,4,L_up-R_up,-92.435,72.909,-159.633,79.468
22.0,0.0,1,3,2,2,4,L_up-R_up,-88.627,69.138,-158.852,82.306
23.0,0.0,1,3,2,2,4,L_up-R_up,-84.719,64.99,-157.842,84.868
24.0,0.0,1,3,2,2,4,L_up-R_up,-80.679,60.403,-156.608,87.166
25.0,0.0,1,3,2,2,4,L_up-R_up,-76.458,55.289,-155.158,89.204
26.0,0.0,1,3,2,2,4,L_up-R_up,-71.981,49.5,-153.498,90.987
27.0,0.0,1,3,2,2,4,L_up-R_up,-67.119,42.787,-151.634,92.515
28.0,0.0,1,3,2,2,4,L_up-R_up,-61.611,34.636,-149.576,93.791
29.0,0.0,1,3,2,2,4,L_up-R_up,-54.748,23.636,-147.332,94.812
30.0,0.0,0,0,0,2,0,none,,,,
31.0,0.0,0,0,0,2,0,none,,,,
32.0,0.0,0,0,0,2,0,none,,,,
33.0,0.0,0,0,0,2,0,none,,,,
34.0,0.0,0,0,0,2,0,none,,,,
35.0,0.0,0,0,0,2,0,none,,,,
36.0,0.0,0,0,0,2,0,none,,,,
37.0,0.0,0,0,0,2,0,none,,,,
38.0,0.0,0,0,0,2,0,none,,,,
39.0,0.0,0,0,0,2,0,none,,,,
40.0,0.0,0,0,0,2,0,none,,,,
0.0,1.0,0,0,2,0,0,none,,,,
1.0,1.0,0,0,2,0,0,none,,,,
2.0,1.0,0,0,2,0,0,none,,,,
3.0,1.0,0,0,2,0,0,none,,,,
4.0,1.0,0,0,2,0,0,none,,,,
5.0,1.0,0,0,2,0,0,none,,,,
6.0,1.0,0,0,2,0,0,none,,,,
7.0,1.0,0,0,2,0,0,none,,,,
8.0,1.0,0,0,2,0,0,none,,,,
9.0,1.0,0,0,2,0,0,none,,,,
10.0,1.0,1,3,2,2,4,L_up-R_up,-132.802,100.596,-150.818,21.994
11.0,1.0,1,3,2,2,4,L_up-R_up,-129.473,99.82,-155.511,33.958
12.0,1.0,1,3,2,2,4,L_up-R_up,-126.069,98.788,-158.474,42.599
13.0,1.0,1,3,2,2,4,L_up-R_up,-122.607,97.502,-160.578,49.668
14.0,1.0,1,3,2,2,4,L_up-R_up,-119.095,95.963,-162.112,55.752
15.0,1.0,1,3,2,2,4,L_up-R_up,-115.546,94.174,-163.213,61.133
16.0,1.0,1,3,2,2,4,L_up-R_up,-111.964,92.133,-163.957,65.97
17.0,1.0,1,3,2,2,4,L_up-R_up,-108.355,89.841,-164.387,70.36
18.0,1.0,1,3,2,2,4,L_up-R_up,-104.72,87.293,-164.534,74.369
19.0,1.0,1,3,2,2,4,L_up-R_up,-101.057,84.485,-164.415,78.04
20.0,1.0,1,3,2,2,4,L_up-R_up,-97.362,81.405,-164.043,81.405
21.0,1.0,1,3,2,2,4,L_up-R_up,-93.625,78.04,-163.427,84.485
22.0,1.0,1,3,2,2,4,L_up-R_up,-89.835,74.369,-162.573,87.293
23.0,1.0,1,3,2,2,4,L_up-R_up,-85.973,70.36,-161.485,89.841
24.0,1.0,1,3,2,2,4,L_up-R_up,-82.013,65.97,-160.169,92.133
25.0,1.0,1,3,2,2,4,L_up-R_up,-77.92,61.133,-158.628,94.174
26.0,1.0,1,3,2,2,4,L_up-R_up,-73.64,55.752,-156.868,95.963
27.0,1.0,1,3,2,2,4,L_up-R_up,-69.09,49.668,-154.895,97.502
28.0,1.0,1,3,2,2,4,L_up-R_up,-64.125,42.599,-152.718,98.788
29.0,1.0,1,3,2,2,4,L_up-R_up,-58.447,33.958,-150.348,99.82
30.0,1.0,1,3,2,2,4,L_up-R_up,-51.176,21.994,-147.794,100.596
31.0,1.0,0,0,0,2,0,none,,,,
32.0,1.0,0,0,0,2,0,none,,,,
33.0,1.0,0,0,0,2,0,none,,,,
34.0,1.0,0,0,0,2,0,none,,,,
35.0,1.0,0,0,0,2,0,none,,,,
36.0,1.0,0,0,0,2,0,none,,,,
37.0,1.0,0,0,0,2,0,none,,,,
38.0,1.0,0,0,0,2,0,none,,,,
39.0,1.0,0,0,0,2,0,none,,,,
40.0,1.0,0,0,0,2,0,none,,,,
0.0,2.0,0,0,2,0,0,none,,,,
1.0,2.0,0,0,2,0,0,none,,,,
2.0,2.0,0,0,2,0,0,none,,,,
3.0,2.0,0,0,2,0,0,none,,,,
4.0,2.0,0,0,2,0,0,none,,,,
5.0,2.0,0,0,2,0,0,none,,,,
6.0,2.0,0,0,2,0,0,none,,,,
7.0,2.0,0,0,2,0,0,none,,,,
8.0,2.0,0,0,2,0,0,none,,,,
9.0,2.0,1,3,2,2,4,L_up-R_up,-138.217,105.962,-151.898,18.698
10.0,2.0,1,3,2,2,4,L_up-R_up,-134.809,105.433,-157.504,32.328
11.0,2.0,1,3,2,2,4,L_up-R_up,-131.317,104.642,-160.888,41.65
12.0,2.0,1,3,2,2,4,L_up-R_up,-127.76,103.592,-163.298,49.165
13.0,2.0,1,3,2,2,4,L_up-R_up,-124.152,102.285,-165.089,55.598
14.0,2.0,1,3,2,2,4,L_up-R_up,-120.508,100.726,-166.424,61.278
15.0,2.0,1,3,2,2,4,L_up-R_up,-116.839,98.917,-167.387,66.387
16.0,2.0,1,3,2,2,4,L_up-R_up,-113.152,96.86,-168.028,71.034
17.0,2.0,1,3,2,2,4,L_up-R_up,-109.454,94.557,-168.378,75.292
18.0,2.0,1,3,2,2,4,L_up-R_up,-105.746,92.006,-168.458,79.209
19.0,2.0,1,3,2,2,4,L_up-R_up,-102.028,89.204,-168.28,82.819
20.0,2.0,1,3,2,2,4,L_up-R_up,-98.295,86.146,-167.851,86.146
21.0,2.0,1,3,2,2,4,L_up-R_up,-94.54,82.819,-167.176,89.204
22.0,2.0,1,3,2,2,4,L_up-R_up,-90.751,79.209,-166.259,92.006
23.0,2.0,1,3,2,2,4,L_up-R_up,-86.914,75.292,-165.102,94.557
24.0,2.0,1,3,2,2,4,L_up-R_up,-83.007,71.034,-163.708,96.86
25.0,2.0,1,3,2,2,4,L_up-R_up,-79.0,66.387,-162.078,98.917
26.0,2.0,1,3,2,2,4,L_up-R_up,-74.854,61.278,-160.218,100.726
27.0,2.0,1,3,2,2,4,L_up-R_up,-70.508,55.598,-158.133,102.285
28.0,2.0,1,3,2,2,4,L_up-R_up,-65.867,49.165,-155.832,103.592
29.0,2.0,1,3,2,2,4,L_up-R_up,-60.761,41.65,-153.325,104.642
30.0,2.0,1,3,2,2,4,L_up-R_up,-54.824,32.328,-150.624,105.433
31.0,2.0,1,3,2,2,4,L_up-R_up,-46.8,18.698,-147.745,105.962
32.0,2.0,0,0,0,2,0,none,,,,
33.0,2.0,0,0,0,2,0,none,,,,
34.0,2.0,0,0,0,2,0,none,,,,
35.0,2.0,0,0,0,2,0,none,,,,
36.0,2.0,0,0,0,2,0,none,,,,
37.0,2.0,0,0,0,2,0,none,,,,
38.0,2.0,0,0,0,2,0,none,,,,
39.0,2.0,0,0,0,2,0,none,,,,
40.0,2.0,0,0,0,2,0,none,,,,
0.0,3.0,0,0,2,0,0,none,,,,
1.0,3.0,0,0,2,0,0,none,,,,
2.0,3.0,0,0,2,0,0,none,,,,
3.0,3.0,0,0,2,0,0,none,,,,
4.0,3.0,0,0,2,0,0,none,,,,
5.0,3.0,0,0,2,0,0,none,,,,
6.0,3.0,0,0,2,0,0,none,,,,
7.0,3.0,0,0,2,0,0,none,,,,
8.0,3.0,1,3,2,2,4,L_up-R_up,-143.78,110.93,-151.519,12.549
9.0,3.0,1,3,2,2,4,L_up-R_up,-140.286,110.657,-158.921,29.606
10.0,3.0,1,3,2,2,4,L_up-R_up,-136.691,110.114,-162.874,39.895
11.0,3.0,1,3,2,2,4,L_up-R_up,-133.018,109.302,-165.655,47.976
12.0,3.0,1,3,2,2,4,L_up-R_up,-129.287,108.227,-167.743,54.823
13.0,3.0,1,3,2,2,4,L_up-R_up,-125.518,106.891,-169.339,60.842
14.0,3.0,1,3,2,2,4,L_up-R_up,-121.726,105.301,-170.544,66.248
15.0,3.0,1,3,2,2,4,L_up-R_up,-117.924,103.461,-171.415,71.169
16.0,3.0,1,3,2,2,4,L_up-R_up,-114.122,101.375,-171.988,75.687
17.0,3.0,1,3,2,2,4,L_up-R_up,-110.325,99.046,-172.286,79.857
18.0,3.0,1,3,2,2,4,L_up-R_up,-106.536,96.475,-172.321,83.717
19.0,3.0,1,3,2,2,4,L_up-R_up,-102.754,93.663,-172.1,87.293
20.0,3.0,1,3,2,2,4,L_up-R_up,-98.976,90.605,-171.629,90.605
21.0,3.0,1,3,2,2,4,L_up-R_up,-95.193,87.293,-170.909,93.663
22.0,3.0,1,3,2,2,4,L_up-R_up,-91.396,83.717,-169.939,96.475
23.0,3.0,1,3,2,2,4,L_up-R_up,-87.571,79.857,-168.72,99.046
24.0,3.0,1,3,2,2,4,L_up-R_up,-83.698,75.687,-167.252,101.375
25.0,3.0,1,3,2,2,4,L_up-R_up,-79.754,71.169,-165.536,103.461
26.0,3.0,1,3,2,2,4,L_up-R_up,-75.705,66.248,-163.575,105.301
27.0,3.0,1,3,2,2,4,L_up-R_up,-71.503,60.842,-161.374,106.891
28.0,3.0,1,3,2,2,4,L_up-R_up,-67.079,54.823,-158.94,108.227
29.0,3.0,1,3,2,2,4,L_up-R_up,-62.321,47.976,-156.285,109.302
30.0,3.0,1,3,2,2,4,L_up-R_up,-57.021,39.895,-153.423,110.114
31.0,3.0,1,3,2,2,4,L_up-R_up,-50.685,29.606,-150.371,110.657
32.0,3.0,1,3,2,2,4,L_up-R_up,-41.03,12.549,-147.15,110.93
33.0,3.0,0,0,0,2,0,none,,,,
34.0,3.0,0,0,0,2,0,none,,,,
35.0,3.0,0,0,0,2,0,none,,,,
36.0,3.0,0,0,0,2,0,none,,,,
37.0,3.0,0,0,0,2,0,none,,,,
38.0,3.0,0,0,0,2,0,none,,,,
39.0,3.0,0,0,0,2,0,none,,,,
40.0,3.0,0,0,0,2,0,none,,,,
0.0,4.0,0,0,2,0,0,none,,,,
1.0,4.0,0,0,2,0,0,none,,,,
2.0,4.0,0,0,2,0,0,none,,,,
3.0,4.0,0,0,2,0,0,none,,,,
4.0,4.0,0,0,2,0,0,none,,,,
5.0,4.0,0,0,2,0,0,none,,,,
6.0,4.0,0,0,2,0,0,none,,,,
7.0,4.0,0,0,2,0,0,none,,,,
8.0,4.0,1,3,2,2,4,L_up-R_up,-145.962,115.503,-159.59,25.474
9.0,4.0,1,3,2,2,4,L_up-R_up,-142.255,115.221,-164.371,37.24
10.0,4.0,1,3,2,2,4,L_up-R_up,-138.449,114.659,-167.614,46.061
11.0,4.0,1,3,2,2,4,L_up-R_up,-134.572,113.822,-170.048,53.408
12.0,4.0,1,3,2,2,4,L_up-R_up,-130.648,112.713,-171.936,59.816
13.0,4.0,1,3,2,2,4,L_up-R_up,-126.699,111.339,-173.406,65.551
14.0,4.0,1,3,2,2,4,L_up-R_up,-122.744,109.708,-174.527,70.765
15.0,4.0,1,3,2,2,4,L_up-R_up,-118.798,107.825,-175.341,75.555
16.0,4.0,1,3,2,2,4,L_up-R_up,-114.869,105.697,-175.874,79.986
17.0,4.0,1,3,2,2,4,L_up-R_up,-110.965,103.33,-176.141,84.101
18.0,4.0,1,3,2,2,4,L_up-R_up,-107.088,100.726,-176.15,87.931
19.0,4.0,1,3,2,2,4,L_up-R_up,-103.237,97.887,-175.904,91.496
20.0,4.0,1,3,2,2,4,L_up-R_up,-99.407,94.812,-175.405,94.812
21.0,4.0,1,3,2,2,4,L_up-R_up,-95.592,91.496,-174.65,97.887
22.0,4.0,1,3,2,2,4,L_up-R_up,-91.781,87.931,-173.638,100.726
23.0,4.0,1,3,2,2,4,L_up-R_up,-87.96,84.101,-172.365,103.33
24.0,4.0,1,3,2,2,4,L_up-R_up,-84.112,79.986,-170.828,105.697
25.0,4.0,1,3,2,2,4,L_up-R_up,-80.214,75.555,-169.027,107.825
26.0,4.0,1,3,2,2,4,L_up-R_up,-76.238,70.765,-166.963,109.708
27.0,4.0,1,3,2,2,4,L_up-R_up,-72.145,65.551,-164.64,111.339
28.0,4.0,1,3,2,2,4,L_up-R_up,-67.88,59.816,-162.065,112.713
29.0,4.0,1,3,2,2,4,L_up-R_up,-63.36,53.408,-159.25,113.822
30.0,4.0,1,3,2,2,4,L_up-R_up,-58.448,46.061,-156.21,114.659
31.0,4.0,1,3,2,2,4,L_up-R_up,-52.869,37.24,-152.966,115.221
32.0,4.0,1,3,2,2,4,L_up-R_up,-45.884,25.474,-149.541,115.503
33.0,4.0,0,0,0,2,0,none,,,,
34.0,4.0,0,0,0,2,0,none,,,,
35.0,4.0,0,0,0,2,0,none,,,,
36.0,4.0,0,0,0,2,0,none,,,,
37.0,4.0,0,0,0,2,0,none,,,,
38.0,4.0,0,0,0,2,0,none,,,,
39.0,4.0,0,0,0,2,0,none,,,,
40.0,4.0,0,0,0,2,0,none,,,,
0.0,5.0,0,0,2,0,0,none,,,,
1.0,5.0,0,0,2,0,0,none,,,,
2.0,5.0,0,0,2,0,0,none,,,,
3.0,5.0,0,0,2,0,0,none,,,,
4.0,5.0,0,0,2,0,0,none,,,,
5.0,5.0,0,0,2,0,0,none,,,,
6.0,5.0,0,0,2,0,0,none,,,,
7.0,5.0,1,3,2,2,4,L_up-R_up,-151.891,119.963,-159.08,19.091
8.0,5.0,1,3,2,2,4,L_up-R_up,-148.072,119.963,-165.273,33.5
9.0,5.0,1,3,2,2,4,L_up-R_up,-144.124,119.67,-169.123,43.346
10.0,5.0,1,3,2,2,4,L_up-R_up,-140.08,119.085,-171.969,51.318
11.0,5.0,1,3,2,2,4,L_up-R_up,-135.973,118.215,-174.189,58.182
12.0,5.0,1,3,2,2,4,L_up-R_up,-131.833,117.065,-175.949,64.285
13.0,5.0,1,3,2,2,4,L_up-R_up,-127.686,115.644,-177.341,69.818
14.0,5.0,1,3,2,2,4,L_up-R_up,-123.552,113.961,-178.413,74.897
15.0,5.0,1,3,2,2,4,L_up-R_up,-119.447,112.024,-179.198,79.598
16.0,5.0,1,3,2,2,4,L_up-R_up,-115.383,109.843,-179.713,83.973
17.0,5.0,1,3,2,2,4,L_up-R_up,-111.365,107.424,-179.968,88.058
18.0,5.0,1,3,2,2,4,L_up-R_up,-107.395,104.774,-179.968,91.878
19.0,5.0,1,3,2,2,4,L_up-R_up,-103.471,101.895,-179.713,95.451
20.0,5.0,1,3,2,2,4,L_up-R_up,-99.588,98.788,-179.2,98.788
21.0,5.0,1,3,2,2,4,L_up-R_up,-95.738,95.451,-178.423,101.895
22.0,5.0,1,3,2,2,4,L_up-R_up,-91.91,91.878,-177.379,104.774
23.0,5.0,1,3,2,2,4,L_up-R_up,-88.09,88.058,-176.06,107.424
24.0,5.0,1,3,2,2,4,L_up-R_up,-84.26,83.973,-174.46,109.843
25.0,5.0,1,3,2,2,4,L_up-R_up,-80.4,79.598,-172.577,112.024
26.0,5.0,1,3,2,2,4,L_up-R_up,-76.484,74.897,-170.409,113.961
27.0,5.0,1,3,2,2,4,L_up-R_up,-72.478,69.818,-167.958,115.644
28.0,5.0,1,3,2,2,4,L_up-R_up,-68.336,64.285,-165.232,117.065
29.0,5.0,1,3,2,2,4,L_up-R_up,-63.994,58.182,-162.241,118.215
30.0,5.0,1,3,2,2,4,L_up-R_up,-59.349,51.318,-159.005,119.085
31.0,5.0,1,3,2,2,4,L_up-R_up,-54.223,43.346,-155.545,119.67
32.0,5.0,1,3,2,2,4,L_up-R_up,-48.227,33.5,-151.891,119.963
33.0,5.0,1,3,2,2,4,L_up-R_up,-40.011,19.091,-148.072,119.963
34.0,5.0,0,0,0,2,0,none,,,,
35.0,5.0,0,0,0,2,0,none,,,,
36.0,5.0,0,0,0,2,0,none,,,,
37.0,5.0,0,0,0,2,0,none,,,,
38.0,5.0,0,0,0,2,0,none,,,,
39.0,5.0,0,0,0,2,0,none,,,,
40.0,5.0,0,0,0,2,0,none,,,,
0.0,6.0,0,0,2,0,0,none,,,,
1.0,6.0,0,0,2,0,0,none,,,,
2.0,6.0,0,0,2,0,0,none,,,,
3.0,6.0,0,0,2,0,0,none,,,,
4.0,6.0,0,0,2,0,0,none,,,,
5.0,6.0,0,0,2,0,0,none,,,,
6.0,6.0,1,3,2,2,4,L_up-R_up,-158.124,124.017,-154.68,5.055
7.0,6.0,1,3,2,2,4,L_up-R_up,-154.208,124.325,-165.378,28.291
8.0,6.0,1,3,2,2,4,L_up-R_up,-150.117,124.325,-170.103,39.696
9.0,6.0,1,3,2,2,4,L_up-R_up,-145.893,124.017,-173.46,48.488
10.0,6.0,1,3,2,2,4,L_up-R_up,-141.578,123.405,-176.062,55.906
11.0,6.0,1,3,2,2,4,L_up-R_up,-137.211,122.495,-178.146,62.434
12.0,6.0,1,3,2,2,4,L_up-R_up,-132.829,121.295,-179.829,68.319
13.0,6.0,1,3,2,2,4,L_up-R_up,-128.46,119.816,-181.177,73.707
14.0,6.0,1,3,2,2,4,L_up-R_up,-124.13,118.07,-182.228,78.69
15.0,6.0,1,3,2,2,4,L_up-R_up,-119.856,116.068,-183.006,83.332
16.0,6.0,1,3,2,2,4,L_up-R_up,-115.647,113.822,-183.524,87.676
17.0,6.0,1,3,2,2,4,L_up-R_up,-111.51,111.339,-183.786,91.751
18.0,6.0,1,3,2,2,4,L_up-R_up,-107.445,108.629,-183.795,95.579
19.0,6.0,1,3,2,2,4,L_up-R_up,-103.448,105.697,-183.546,99.175
20.0,6.0,1,3,2,2,4,L_up-R_up,-99.513,102.546,-183.033,102.546
21.0,6.0,1,3,2,2,4,L_up-R_up,-95.629,99.175,-182.249,105.697
22.0,6.0,1,3,2,2,4,L_up-R_up,-91.785,95.579,-181.185,108.629
23.0,6.0,1,3,2,2,4,L_up-R_up,-87.965,91.751,-179.829,111.339
24.0,6.0,1,3,2,2,4,L_up-R_up,-84.152,87.676,-178.174,113.822
25.0,6.0,1,3,2,2,4,L_up-R_up,-80.326,83.332,-176.213,116.068
26.0,6.0,1,3,2,2,4,L_up-R_up,-76.462,78.69,-173.94,118.07
27.0,6.0,1,3,2,2,4,L_up-R_up,-72.53,73.707,-171.356,119.816
28.0,6.0,1,3,2,2,4,L_up-R_up,-68.49,68.319,-168.466,121.295
29.0,6.0,1,3,2,2,4,L_up-R_up,-64.287,62.434,-165.284,122.495
30.0,6.0,1,3,2,2,4,L_up-R_up,-59.844,55.906,-161.827,123.405
31.0,6.0,1,3,2,2,4,L_up-R_up,-55.028,48.488,-158.124,124.017
32.0,6.0,1,3,2,2,4,L_up-R_up,-49.593,39.696,-154.208,124.325
33.0,6.0,1,3,2,2,4,L_up-R_up,-42.913,28.291,-150.117,124.325
34.0,6.0,1,3,2,2,4,L_up-R_up,-30.375,5.055,-145.893,124.017
35.0,6.0,0,0,0,2,0,none,,,,
36.0,6.0,0,0,0,2,0,none,,,,
37.0,6.0,0,0,0,2,0,none,,,,
38.0,6.0,0,0,0,2,0,none,,,,
39.0,6.0,0,0,0,2,0,none,,,,
40.0,6.0,0,0,0,2,0,none,,,,
0.0,7.0,0,0,2,0,0,none,,,,
1.0,7.0,0,0,2,0,0,none,,,,
2.0,7.0,0,0,2,0,0,none,,,,
3.0,7.0,0,0,2,0,0,none,,,,
4.0,7.0,0,0,2,0,0,none,,,,
5.0,7.0,0,0,2,0,0,none,,,,
6.0,7.0,1,3,2,2,4,L_up-R_up,-160.72,128.276,-164.165,20.592
7.0,7.0,1,3,2,2,4,L_up-R_up,-156.503,128.601,-170.417,34.86
8.0,7.0,1,3,2,2,4,L_up-R_up,-152.098,128.601,-174.454,44.81
9.0,7.0,1,3,2,2,4,L_up-R_up,-147.556,128.276,-177.514,52.931
10.0,7.0,1,3,2,2,4,L_up-R_up,-142.929,127.63,-179.963,59.963
11.0,7.0,1,3,2,2,4,L_up-R_up,-138.267,126.671,-181.965,66.248
12.0,7.0,1,3,2,2,4,L_up-R_up,-133.612,125.411,-183.606,71.974
13.0,7.0,1,3,2,2,4,L_up-R_up,-129.0,123.864,-184.939,77.258
14.0,7.0,1,3,2,2,4,L_up-R_up,-124.456,122.043,-185.993,82.177
15.0,7.0,1,3,2,2,4,L_up-R_up,-120.0,119.963,-186.785,86.783
16.0,7.0,1,3,2,2,4,L_up-R_up,-115.641,117.638,-187.323,91.114
17.0,7.0,1,3,2,2,4,L_up-R_up,-111.382,115.08,-187.611,95.196
18.0,7.0,1,3,2,2,4,L_up-R_up,-107.222,112.299,-187.645,99.046
19.0,7.0,1,3,2,2,4,L_up-R_up,-103.155,109.302,-187.419,102.676
20.0,7.0,1,3,2,2,4,L_up-R_up,-99.171,106.094,-186.924,106.094
21.0,7.0,1,3,2,2,4,L_up-R_up,-95.257,102.676,-186.148,109.302
22.0,7.0,1,3,2,2,4,L_up-R_up,-91.401,99.046,-185.077,112.299
23.0,7.0,1,3,2,2,4,L_up-R_up,-87.585,95.196,-183.698,115.08
24.0,7.0,1,3,2,2,4,L_up-R_up,-83.791,91.114,-181.998,117.638
25.0,7.0,1,3,2,2,4,L_up-R_up,-79.999,86.783,-179.963,119.963
26.0,7.0,1,3,2,2,4,L_up-R_up,-76.184,82.177,-177.587,122.043
27.0,7.0,1,3,2,2,4,L_up-R_up,-72.319,77.258,-174.864,123.864
28.0,7.0,1,3,2,2,4,L_up-R_up,-68.368,71.974,-171.799,125.411
29.0,7.0,1,3,2,2,4,L_up-R_up,-64.283,66.248,-168.404,126.671
30.0,7.0,1,3,2,2,4,L_up-R_up,-60.0,59.963,-164.7,127.63
31.0,7.0,1,3,2,2,4,L_up-R_up,-55.416,52.931,-160.72,128.276
32.0,7.0,1,3,2,2,4,L_up-R_up,-50.356,44.81,-156.503,128.601
33.0,7.0,1,3,2,2,4,L_up-R_up,-44.442,34.86,-152.098,128.601
34.0,7.0,1,3,2,2,4,L_up-R_up,-36.427,20.592,-147.556,128.276
35.0,7.0,0,0,0,2,0,none,,,,
36.0,7.0,0,0,0,2,0,none,,,,
37.0,7.0,0,0,0,2,0,none,,,,
38.0,7.0,0,0,0,2,0,none,,,,
39.0,7.0,0,0,0,2,0,none,,,,
40.0,7.0,0,0,0,2,0,none,,,,
0.0,8.0,0,0,2,0,0,none,,,,
1.0,8.0,0,0,2,0,0,none,,,,
2.0,8.0,0,0,2,0,0,none,,,,
3.0,8.0,0,0,2,0,0,none,,,,
4.0,8.0,0,0,2,0,0,none,,,,
5.0,8.0,0,0,2,0,0,none,,,,
6.0,8.0,1,3,2,2,4,L_up-R_up,-163.352,132.454,-169.783,28.291
7.0,8.0,1,3,2,2,4,L_up-R_up,-158.786,132.8,-174.845,40.093
8.0,8.0,1,3,2,2,4,L_up-R_up,-154.014,132.8,-178.487,49.165
9.0,8.0,1,3,2,2,4,L_up-R_up,-149.102,132.454,-181.361,56.823
10.0,8.0,1,3,2,2,4,L_up-R_up,-144.116,131.768,-183.716,63.577
11.0,8.0,1,3,2,2,4,L_up-R_up,-139.115,130.751,-185.674,69.682
12.0,8.0,1,3,2,2,4,L_up-R_up,-134.154,129.42,-187.303,75.292
13.0,8.0,1,3,2,2,4,L_up-R_up,-129.272,127.791,-188.644,80.503
14.0,8.0,1,3,2,2,4,L_up-R_up,-124.498,125.882,-189.72,85.38
15.0,8.0,1,3,2,2,4,L_up-R_up,-119.85,123.711,-190.545,89.968
16.0,8.0,1,3,2,2,4,L_up-R_up,-115.336,121.295,-191.123,94.301
17.0,8.0,1,3,2,2,4,L_up-R_up,-110.957,118.649,-191.454,98.402
18.0,8.0,1,3,2,2,4,L_up-R_up,-106.707,115.785,-191.532,102.285
19.0,8.0,1,3,2,2,4,L_up-R_up,-102.575,112.713,-191.347,105.962
20.0,8.0,1,3,2,2,4,L_up-R_up,-98.55,109.437,-190.888,109.437
21.0,8.0,1,3,2,2,4,L_up-R_up,-94.615,105.962,-190.137,112.713
22.0,8.0,1,3,2,2,4,L_up-R_up,-90.753,102.285,-189.079,115.785
23.0,8.0,1,3,2,2,4,L_up-R_up,-86.948,98.402,-187.692,118.649
24.0,8.0,1,3,2,2,4,L_up-R_up,-83.178,94.301,-185.959,121.295
25.0,8.0,1,3,2,2,4,L_up-R_up,-79.423,89.968,-183.861,123.711
26.0,8.0,1,3,2,2,4,L_up-R_up,-75.659,85.38,-181.384,125.882
27.0,8.0,1,3,2,2,4,L_up-R_up,-71.859,80.503,-178.519,127.791
28.0,8.0,1,3,2,2,4,L_up-R_up,-67.989,75.292,-175.266,129.42
29.0,8.0,1,3,2,2,4,L_up-R_up,-64.009,69.682,-171.636,130.751
